508,751,Γαστρεντερίτιδα,2024-01-10,
509,524,Γαστρεντερίτιδα,2023-11-28,
510,461,Εξέταση Οδοντοστοιχίας,2023-02-04,
511,876,Γαστρεντερίτιδα,2023-07-05,2023-07-29
512,526,Στείρωση,2023-12-18,
513,923,Πυρετός,2023-07-11,2023-07-11
514,634,Εμβολιασμός,2023-07-24,2023-08-02
515,971,Πυρετός,2023-02-01,2023-02-08
516,541,Κάταγμα,2023-06-28,
517,610,Εμβολιασμός,2023-10-01,2023-10-31
518,857,Καλαζάρ,2023-12-19,2023-12-21
519,250,Χειρουργείο,2024-12-08,2024-12-24
520,911,Κάταγμα,2025-02-12,2025-03-12
521,846,Εξέταση Αίματος,2023-10-10,2023-11-06
522,959,Πυρετός,2023-02-09,2023-02-16
523,265,Πυρετός,2024-12-17,2024-12-29
524,917,Κάταγμα,2023-02-21,2023-03-21
525,542,Κάταγμα,2024-04-01,2024-04-14
526,52,Καλαζάρ,2024-07-21,
527,226,Λύσσα,2023-06-27,2023-07-24
528,103,Στείρωση,2023-10-30,2023-11-09
529,4,Στείρωση,2023-11-17,
530,229,Γαστρεντερίτιδα,2024-09-05,2024-09-27
531,312,Μηνιαίος Έλεγχος,2024-09-21,
532,119,Κάταγμα,2023-08-14,2023-09-01
533,735,Εξέταση Οδοντοστοιχίας,2024-07-30,2024-08-26
534,429,Εξέταση Οδοντοστοιχίας,2024-02-05,2024-02-14
535,972,Εμβολιασμός,2024-10-26,
536,733,Εμβολιασμός,2024-06-16,2024-06-23
537,104,Στείρωση,2023-04-23,2023-05-04
538,746,Πυρετός,2024-08-26,2024-09-10
539,336,Μηνιαίος Έλεγχος,2024-11-17,2024-12-15
540,640,Κάταγμα,2023-12-07,2023-12-12
541,493,Στείρωση,2023-03-07,2023-03-08
542,405,Πυρετός,2023-07-16,2023-08-10
543,196,Κάταγμα,2023-10-23,2023-10-29
544,15,Στείρωση,2024-08-21,2024-09-14
545,887,Γαστρεντερίτιδα,2024-10-07,
546,652,Κάταγμα,2024-10-12,2024-11-02
547,459,Γαστρεντερίτιδα,2024-04-13,2024-05-11
548,209,Μηνιαίος Έλεγχος,2024-11-14,2024-12-12
549,503,Μηνιαίος Έλεγχος,2023-03-11,2023-04-08
550,920,Κάταγμα,2024-12-16,2025-01-08
551,833,Πυρετός,2024-10-28,2024-11-26
552,633,Καλαζάρ,2024-01-04,2024-01-11
553,784,Μηνιαίος Έλεγχος,2024-06-04,2024-06-16
554,293,Κάταγμα,2023-07-15,
555,30,Λύσσα,2024-08-31,2024-09-30
556,95,Χειρουργείο,2023-09-25,2023-10-13
557,239,Εξέταση Οδοντοστοιχίας,2024-10-15,
558,551,Αλλεργική Κρίση,2023-07-29,2023-08-14
559,770,Εμβολιασμός,2025-01-31,2025-02-24
560,573,Εξέταση Αίματος,2023-08-28,2023-09-10
561,662,Πυρετός,2024-08-29,2024-09-22
562,231,Στείρωση,2023-05-11,2023-06-06
563,36,Πυρετός,2023-03-13,2023-03-26
564,999,Εξέταση Αίματος,2023-11-04,2023-11-17
565,264,Εξέταση Οδοντοστοιχίας,2024-11-08,2024-11-22
566,762,Εξέταση Αίματος,2023-11-02,2023-11-20
567,356,Λύσσα,2025-01-04,2025-01-29
568,736,Λύσσα,2024-03-14,2024-03-22
569,93,Εμβολιασμός,2023-05-24,2023-06-16
570,956,Κάταγμα,2025-02-09,2025-03-07
571,11,Εξέταση Οδοντοστοιχίας,2024-05-30,2024-06-28
572,229,Εξέταση Αίματος,2023-12-15,2024-01-02
573,298,Πυρετός,2023-12-17,2023-12-31
574,45,Εξέταση Οδοντοστοιχίας,2024-05-23,2024-06-15
575,561,Εξέταση Αίματος,2024-08-22,2024-08-24
576,512,Εξέταση Αίματος,2024-02-06,2024-02-21
577,90,Γαστρεντερίτιδα,2023-09-25,2023-10-08
578,612,Καλαζάρ,2023-10-18,
579,53,Γαστρεντερίτιδα,2024-03-25,2024-04-22
580,559,Καλαζάρ,2024-10-27,2024-11-06
581,863,Εμβολιασμός,2023-09-14,2023-09-15
582,358,Εμβολιασμός,2024-06-27,2024-07-01
583,583,Εμβολιασμός,2023-08-09,2023-08-19
584,851,Λύσσα,2024-10-09,2024-11-02
585,229,Πυρετός,2023-12-30,2024-01-06
586,517,Εξέταση Αίματος,2023-10-28,2023-11-11
587,185,Κάταγμα,2024-01-11,2024-01-12
588,940,Γαστρεντερίτιδα,2023-07-06,2023-08-03
589,481,Αλλεργική Κρίση,2024-09-05,2024-09-10
590,826,Εξέταση Αίματος,2023-05-23,2023-06-06
591,43,Εμβολιασμός,2023-04-05,
592,528,Κάταγμα,2023-02-03,2023-03-03
593,842,Γαστρεντερίτιδα,2023-05-07,
594,714,Στείρωση,2023-12-21,2024-01-20
595,342,Χειρουργείο,2023-12-31,2024-01-27
596,281,Χειρουργείο,2023-10-05,2023-10-22
597,162,Λύσσα,2023-04-28,
598,608,Χειρουργείο,2024-03-21,2024-04-20
599,890,Εξέταση Αίματος,2024-08-03,
600,121,Αλλεργική Κρίση,2024-10-24,2024-10-31
601,848,Λύσσα,2023-12-04,
602,598,Εξέταση Αίματος,2023-08-20,2023-08-22
603,974,Γαστρεντερίτιδα,2024-12-21,2024-12-22
604,968,Αλλεργική Κρίση,2025-01-22,2025-02-04
605,555,Πυρετός,2024-07-13,2024-07-26
606,920,Εξέταση Οδοντοστοιχίας,2023-04-28,
607,346,Εξέταση Αίματος,2023-12-06,2023-12-07
608,534,Εμβολιασμός,2023-11-21,2023-11-28
609,597,Καλαζάρ,2024-01-20,2024-02-11
610,81,Μηνιαίος Έλεγχος,2023-07-26,2023-08-04
611,840,Εμβολιασμός,2024-12-10,
612,889,Στείρωση,2024-05-08,2024-05-10
613,743,Εξέταση Οδοντοστοιχίας,2024-04-18,2024-04-19
614,540,Εμβολιασμός,2023-04-12,2023-04-24
615,990,Εξέταση Οδοντοστοιχίας,2023-08-26,2023-09-11
616,952,Εξέταση Αίματος,2024-12-02,2024-12-30
617,409,Κάταγμα,2023-08-05,
618,152,Χειρουργείο,2024-05-06,2024-05-22
619,188,Πυρετός,2024-11-14,2024-11-19
620,724,Χειρουργείο,2024-01-10,2024-01-17
621,338,Πυρετός,2024-04-09,2024-05-05
622,419,Στείρωση,2023-12-02,2023-12-17
623,308,Καλαζάρ,2024-07-26,2024-08-16
624,628,Μηνιαίος Έλεγχος,2023-03-25,2023-04-06
625,356,Εξέταση Αίματος,2024-02-25,2024-02-25
626,938,Γαστρεντερίτιδα,2023-12-28,
627,688,Εξέταση Οδοντοστοιχίας,2023-10-12,2023-10-26
628,638,Εξέταση Οδοντοστοιχίας,2024-06-25,
629,520,Εξέταση Αίματος,2023-08-07,
630,125,Εξέταση Οδοντοστοιχίας,2025-01-12,2025-01-14
631,635,Μηνιαίος Έλεγχος,2024-03-24,2024-04-20
632,706,Πυρετός,2024-03-17,2024-04-06
633,277,Εμβολιασμός,2023-10-14,2023-10-16
634,470,Πυρετός,2024-07-23,2024-08-18
635,403,Εξέταση Αίματος,2023-06-20,2023-07-02
636,858,Γαστρεντερίτιδα,2023-11-28,2023-12-23
637,470,Εμβολιασμός,2023-11-28,2023-12-22
638,772,Εξέταση Οδοντοστοιχίας,2024-10-17,
639,911,Εξέταση Οδοντοστοιχίας,2023-02-23,2023-03-23
640,311,Εξέταση Αίματος,2023-11-07,2023-11-08
641,487,Μηνιαίος Έλεγχος,2023-09-27,2023-10-05
642,625,Εξέταση Αίματος,2024-07-09,2024-08-02
643,581,Γαστρεντερίτιδα,2024-04-24,2024-05-15
644,958,Καλαζάρ,2023-09-25,2023-10-23
645,74,Στείρωση,2023-10-03,2023-10-22
646,637,Αλλεργική Κρίση,2024-10-08,2024-10-20
647,909,Εξέταση Οδοντοστοιχίας,2024-01-02,2024-01-20
648,500,Κάταγμα,2024-11-01,2024-11-20
649,384,Αλλεργική Κρίση,2023-11-21,
650,893,Μηνιαίος Έλεγχος,2024-10-01,2024-10-28
651,721,Λύσσα,2023-08-31,
652,540,Εξέταση Αίματος,2023-04-17,2023-04-24
653,606,Εξέταση Αίματος,2024-02-14,2024-02-15
654,424,Μηνιαίος Έλεγχος,2023-10-23,2023-11-19
655,853,Εμβολιασμός,2024-07-16,2024-07-21
656,83,Γαστρεντερίτιδα,2024-02-18,2024-03-06
657,322,Καλαζάρ,2024-10-08,
658,328,Εξέταση Οδοντοστοιχίας,2023-02-22,2023-03-08
659,62,Αλλεργική Κρίση,2024-11-02,2024-11-14
660,751,Λύσσα,2023-05-23,2023-05-31
661,336,Χειρουργείο,2024-01-31,2024-02-01
662,831,Στείρωση,2023-10-06,2023-10-07
663,508,Χειρουργείο,2024-05-23,
664,240,Γαστρεντερίτιδα,2023-02-28,2023-03-10
665,562,Χειρουργείο,2023-12-07,2023-12-12
666,994,Κάταγμα,2024-09-16,2024-10-12
667,488,Εξέταση Οδοντοστοιχίας,2024-04-16,
668,700,Γαστρεντερίτιδα,2023-07-25,2023-08-06
669,695,Εμβολιασμός,2023-05-09,2023-05-29
670,866,Εξέταση Οδοντοστοιχίας,2024-10-09,2024-10-29
671,145,Εξέταση Αίματος,2024-03-21,2024-04-15
672,583,Στείρωση,2025-01-30,
673,495,Χειρουργείο,2025-02-12,2025-02-22
674,699,Εμβολιασμός,2024-05-10,
675,951,Αλλεργική Κρίση,2023-09-18,2023-10-17
676,14,Χειρουργείο,2024-03-31,2024-04-15
677,540,Εξέταση Αίματος,2024-08-06,
678,819,Λύσσα,2024-12-01,2024-12-26
679,432,Καλαζάρ,2024-11-27,2024-12-06
680,11,Εξέταση Οδοντοστοιχίας,2023-04-24,2023-05-17
681,82,Καλαζάρ,2024-12-07,2025-01-04
682,367,Στείρωση,2024-04-12,2024-04-20
683,263,Εξέταση Οδοντοστοιχίας,2024-04-23,2024-05-22
684,937,Λύσσα,2024-06-04,
685,248,Πυρετός,2023-04-27,
686,987,Στείρωση,2023-11-05,2023-11-14
687,233,Εμβολιασμός,2023-10-13,2023-11-05
688,438,Γαστρεντερίτιδα,2023-05-01,2023-05-12
689,866,Στείρωση,2024-08-02,2024-08-21
690,754,Καλαζάρ,2023-09-18,2023-10-11
691,191,Εξέταση Οδοντοστοιχίας,2023-08-14,2023-09-12
692,66,Λύσσα,2024-10-31,2024-11-07
693,536,Χειρουργείο,2024-05-30,2024-06-07
694,416,Γαστρεντερίτιδα,2023-05-01,2023-05-17
695,259,Χειρουργείο,2024-03-29,2024-04-25
696,839,Πυρετός,2024-11-17,2024-12-02
697,211,Στείρωση,2024-10-05,
698,637,Καλαζάρ,2024-10-03,2024-10-16
699,993,Μηνιαίος Έλεγχος,2024-06-17,2024-07-04
700,608,Αλλεργική Κρίση,2024-09-19,2024-10-06
701,380,Εμβολιασμός,2023-10-13,2023-10-16
702,215,Στείρωση,2023-09-12,2023-10-08
703,30,Λύσσα,2023-02-07,
704,533,Λύσσα,2024-07-18,2024-07-22
705,148,Καλαζάρ,2023-06-13,
706,504,Στείρωση,2024-06-22,
707,978,Λύσσα,2024-08-15,2024-09-12
708,134,Καλαζάρ,2023-08-04,
709,595,Εξέταση Οδοντοστοιχίας,2023-04-14,2023-05-02
710,867,Εξέταση Οδοντοστοιχίας,2024-11-21,2024-12-13
711,206,Στείρωση,2023-03-06,2023-04-01
712,791,Εξέταση Οδοντοστοιχίας,2024-11-24,2024-12-11
713,924,Κάταγμα,2023-06-04,2023-06-05
714,185,Χειρουργείο,2023-08-06,2023-08-09
715,990,Γαστρεντερίτιδα,2023-10-04,2023-10-11
716,387,Κάταγμα,2024-03-27,2024-04-25
717,226,Εμβολιασμός,2024-05-21,2024-06-04
718,517,Αλλεργική Κρίση,2024-05-29,2024-06-20
719,574,Γαστρεντερίτιδα,2025-01-25,2025-02-10
720,157,Πυρετός,2023-07-09,
721,950,Μηνιαίος Έλεγχος,2023-10-11,2023-11-05
722,553,Καλαζάρ,2023-03-11,2023-03-27
723,322,Εξέταση Οδοντοστοιχίας,2024-12-31,2025-01-30
724,57,Κάταγμα,2024-07-22,2024-08-07
725,300,Εξέταση Αίματος,2023-02-12,2023-03-14
726,112,Μηνιαίος Έλεγχος,2024-12-10,2025-01-04
727,459,Λύσσα,2023-05-19,
728,151,Αλλεργική Κρίση,2024-02-10,2024-02-18
729,621,Εξέταση Αίματος,2024-10-05,
730,111,Πυρετός,2024-04-27,2024-05-22
731,45,Γαστρεντερίτιδα,2023-07-14,2023-08-12
732,480,Εμβολιασμός,2024-09-08,2024-09-30
733,521,Αλλεργική Κρίση,2023-06-22,2023-07-08
734,681,Εμβολιασμός,2024-02-09,2024-03-04
735,815,Χειρουργείο,2023-09-25,2023-10-11
736,136,Πυρετός,2024-04-22,2024-05-20
737,496,Κάταγμα,2024-12-22,2025-01-07
738,477,Εμβολιασμός,2023-12-20,
739,664,Αλλεργική Κρίση,2024-09-26,
740,496,Εξέταση Οδοντοστοιχίας,2023-02-06,2023-02-08
741,310,Εμβολιασμός,2023-11-25,
742,914,Πυρετός,2023-06-16,
743,449,Εμβολιασμός,2024-06-07,
744,407,Γαστρεντερίτιδα,2024-09-15,2024-10-05
745,296,Στείρωση,2024-03-31,2024-04-01
746,511,Μηνιαίος Έλεγχος,2023-04-27,2023-05-27
747,938,Αλλεργική Κρίση,2024-12-27,2025-01-16
748,407,Κάταγμα,2024-07-13,2024-07-22
749,341,Κάταγμα,2023-07-12,2023-07-17
750,267,Μηνιαίος Έλεγχος,2023-08-30,2023-09-21
751,887,Εμβολιασμός,2023-03-27,2023-04-26
752,306,Πυρετός,2025-01-17,2025-02-15
753,983,Εξέταση Οδοντοστοιχίας,2024-08-28,2024-09-11
754,541,Κάταγμα,2023-04-05,
755,440,Πυρετός,2024-07-24,2024-08-19
756,91,Πυρετός,2024-05-03,2024-05-27
757,375,Πυρετός,2024-06-22,2024-07-21
758,584,Λύσσα,2023-10-09,2023-10-31
759,111,Πυρετός,2024-09-16,
760,592,Αλλεργική Κρίση,2024-11-27,2024-12-25
761,181,Εξέταση Οδοντοστοιχίας,2024-03-20,
762,474,Στείρωση,2024-09-12,2024-10-05
763,94,Γαστρεντερίτιδα,2023-10-07,2023-10-30
764,198,Καλαζάρ,2023-04-18,
765,130,Γαστρεντερίτιδα,2024-12-16,2024-12-30
766,416,Λύσσα,2023-10-13,
767,487,Μηνιαίος Έλεγχος,2023-12-26,2024-01-13
768,990,Εμβολιασμός,2024-01-21,
769,657,Μηνιαίος Έλεγχος,2023-09-24,2023-10-20
770,627,Γαστρεντερίτιδα,2024-09-19,2024-09-29
771,84,Καλαζάρ,2024-01-21,2024-02-09
772,176,Εξέταση Αίματος,2023-03-03,2023-03-23
773,694,Λύσσα,2024-03-27,2024-03-31
774,563,Εξέταση Αίματος,2024-07-19,2024-07-28
775,277,Πυρετός,2024-04-24,2024-04-27
776,933,Καλαζάρ,2025-01-07,
777,657,Εξέταση Οδοντοστοιχίας,2024-03-02,2024-03-04
778,338,Πυρετός,2024-10-21,2024-10-24
779,842,Στείρωση,2025-01-14,2025-01-23
780,664,Εξέταση Αίματος,2023-09-21,
781,704,Εξέταση Αίματος,2024-04-08,2024-04-27
782,79,Γαστρεντερίτιδα,2024-01-13,2024-02-05
783,457,Εμβολιασμός,2024-06-25,
784,571,Στείρωση,2024-11-26,
785,105,Γαστρεντερίτιδα,2024-10-15,2024-10-22
786,147,Χειρουργείο,2023-04-18,2023-04-18
787,688,Χειρουργείο,2023-12-22,2023-12-30
788,911,Εμβολιασμός,2024-09-03,2024-09-05
789,551,Χειρουργείο,2023-10-28,2023-11-09
790,695,Λύσσα,2023-02-18,2023-03-06
791,90,Εξέταση Αίματος,2023-08-11,2023-08-22
792,248,Λύσσα,2024-02-16,2024-03-08
793,847,Κάταγμα,2024-10-13,2024-11-05
794,692,Μηνιαίος Έλεγχος,2024-03-11,
795,748,Χειρουργείο,2024-05-23,
796,853,Πυρετός,2024-08-28,2024-09-13
797,945,Μηνιαίος Έλεγχος,2023-07-28,2023-08-26
798,775,Χειρουργείο,2024-03-24,2024-04-21
799,91,Εξέταση Οδοντοστοιχίας,2024-07-05,2024-07-10
800,363,Γαστρεντερίτιδα,2025-02-12,2025-03-05
801,789,Καλαζάρ,2024-09-12,2024-10-11
802,125,Γαστρεντερίτιδα,2024-02-10,2024-02-26
803,221,Χειρουργείο,2024-06-02,2024-07-01
804,153,Εξέταση Αίματος,2023-05-07,2023-05-08
805,397,Μηνιαίος Έλεγχος,2024-08-02,2024-08-11
806,71,Κάταγμα,2024-12-01,2024-12-23
807,73,Εξέταση Οδοντοστοιχίας,2024-12-19,2024-12-27
808,409,Πυρετός,2024-12-21,2025-01-14
809,592,Εξέταση Αίματος,2024-04-16,2024-05-03
810,762,Εμβολιασμός,2024-09-05,2024-09-16
811,612,Εμβολιασμός,2024-10-09,2024-11-01
812,343,Μηνιαίος Έλεγχος,2023-02-19,2023-02-25
813,950,Εξέταση Αίματος,2025-01-13,2025-02-07
814,342,Πυρετός,2023-09-11,2023-10-09
815,675,Εμβολιασμός,2024-03-01,2024-03-02
816,996,Εξέταση Αίματος,2024-03-08,2024-03-28
817,65,Καλαζάρ,2023-09-30,2023-10-09
818,10,Αλλεργική Κρίση,2024-08-22,2024-09-08
819,399,Γαστρεντερίτιδα,2024-05-24,2024-05-30
820,949,Χειρουργείο,2024-04-20,2024-05-05
821,537,Εμβολιασμός,2024-08-11,2024-08-15
822,148,Γαστρεντερίτιδα,2023-11-10,2023-12-06
823,816,Αλλεργική Κρίση,2023-07-26,
824,515,Εμβολιασμός,2023-09-27,
825,482,Εξέταση Αίματος,2024-08-19,2024-09-03
826,654,Λύσσα,2024-06-17,2024-07-15
827,586,Στείρωση,2023-09-29,2023-10-15
828,652,Στείρωση,2024-04-08,2024-04-09
829,343,Γαστρεντερίτιδα,2024-10-02,
830,242,Καλαζάρ,2024-07-18,2024-07-31
831,159,Αλλεργική Κρίση,2024-04-24,
832,932,Εμβολιασμός,2023-10-25,
833,338,Αλλεργική Κρίση,2025-01-25,2025-02-12
834,802,Γαστρεντερίτιδα,2024-04-18,2024-04-27
835,219,Εξέταση Αίματος,2024-02-19,2024-03-16
836,148,Εμβολιασμός,2024-03-05,
837,8,Εξέταση Αίματος,2024-06-03,2024-06-19
838,170,Μηνιαίος Έλεγχος,2023-09-01,
839,980,Αλλεργική Κρίση,2023-05-05,2023-05-20
840,513,Εμβολιασμός,2024-04-01,2024-04-23
841,351,Εμβολιασμός,2023-07-26,2023-08-03
842,857,Λύσσα,2024-01-15,2024-01-25
843,356,Εξέταση Αίματος,2024-02-29,2024-03-06
844,353,Εξέταση Αίματος,2024-08-15,2024-08-17
845,508,Εξέταση Οδοντοστοιχίας,2023-06-10,2023-06-10
846,872,Μηνιαίος Έλεγχος,2023-12-08,2023-12-25
847,373,Χειρουργείο,2025-02-12,
848,615,Αλλεργική Κρίση,2024-01-28,2024-02-12
849,276,Κάταγμα,2023-04-25,
850,892,Γαστρεντερίτιδα,2023-12-22,2024-01-10
851,384,Εμβολιασμός,2024-02-05,2024-02-16
852,39,Εξέταση Οδοντοστοιχίας,2024-10-19,
853,424,Μηνιαίος Έλεγχος,2023-02-21,2023-03-08
854,897,Στείρωση,2023-10-23,
855,667,Καλαζάρ,2023-06-10,2023-06-24
856,84,Καλαζάρ,2023-02-22,2023-02-25
857,789,Λύσσα,2024-09-08,2024-09-18
858,264,Αλλεργική Κρίση,2025-01-08,2025-01-10
859,814,Καλαζάρ,2024-02-10,2024-03-01
860,279,Εξέταση Αίματος,2024-12-06,2024-12-13
861,758,Εξέταση Αίματος,2023-09-16,2023-09-24
862,440,Λύσσα,2024-11-03,
863,713,Γαστρεντερίτιδα,2023-03-03,
864,964,Πυρετός,2023-08-17,2023-09-05
865,135,Στείρωση,2024-09-12,2024-09-16
866,763,Εξέταση Οδοντοστοιχίας,2024-12-20,
867,681,Μηνιαίος Έλεγχος,2024-09-11,2024-10-02
868,223,Εμβολιασμός,2024-02-06,2024-02-20
869,59,Αλλεργική Κρίση,2023-04-21,2023-04-28
870,680,Κάταγμα,2023-05-01,2023-05-08
871,471,Γαστρεντερίτιδα,2024-07-27,2024-08-11
872,77,Εξέταση Οδοντοστοιχίας,2023-06-09,2023-07-01
873,363,Λύσσα,2023-09-28,2023-10-21
874,105,Λύσσα,2024-12-24,2025-01-22
875,224,Εξέταση Οδοντοστοιχίας,2024-03-07,2024-04-05
876,692,Γαστρεντερίτιδα,2023-05-29,2023-06-16
877,426,Καλαζάρ,2023-12-19,2023-12-22
878,953,Στείρωση,2024-08-17,2024-08-18
879,19,Εξέταση Αίματος,2023-11-05,
880,179,Εξέταση Αίματος,2024-06-12,2024-06-21
881,72,Εξέταση Αίματος,2023-04-12,
882,872,Γαστρεντερίτιδα,2023-08-24,2023-08-27
883,294,Αλλεργική Κρίση,2024-03-08,2024-04-07
884,253,Εξέταση Οδοντοστοιχίας,2023-06-21,2023-07-08
885,535,Εξέταση Οδοντοστοιχίας,2024-02-28,
886,51,Καλαζάρ,2024-12-31,2025-01-28
887,696,Καλαζάρ,2025-01-03,2025-01-16
888,491,Αλλεργική Κρίση,2024-03-17,2024-04-03
889,869,Μηνιαίος Έλεγχος,2023-05-22,
890,463,Στείρωση,2024-03-29,2024-04-15
891,764,Αλλεργική Κρίση,2023-07-29,2023-08-07
892,829,Εξέταση Αίματος,2024-01-11,2024-01-14
893,1,Στείρωση,2025-01-17,2025-01-21
894,601,Εξέταση Οδοντοστοιχίας,2023-12-10,2023-12-20
895,465,Εμβολιασμός,2024-01-01,2024-01-22
896,805,Στείρωση,2023-09-03,2023-09-20
897,42,Κάταγμα,2024-06-02,2024-06-19
898,397,Πυρετός,2024-10-10,2024-10-15
899,95,Μηνιαίος Έλεγχος,2024-09-20,2024-10-07
900,14,Μηνιαίος Έλεγχος,2023-11-05,2023-11-16
901,801,Μηνιαίος Έλεγχος,2024-11-26,
902,973,Καλαζάρ,2024-07-21,2024-08-10
903,454,Πυρετός,2024-07-05,2024-08-01
904,837,Αλλεργική Κρίση,2025-01-16,2025-02-05
905,991,Στείρωση,2024-03-12,2024-03-12
906,153,Εξέταση Οδοντοστοιχίας,2024-03-18,
907,979,Πυρετός,2023-03-31,2023-04-30
908,158,Πυρετός,2023-12-15,2024-01-02
909,773,Κάταγμα,2024-05-10,2024-05-31
910,310,Πυρετός,2024-12-04,
911,502,Κάταγμα,2023-11-09,2023-11-17
912,502,Εξέταση Αίματος,2024-04-27,
913,93,Εξέταση Οδοντοστοιχίας,2025-01-30,2025-02-12
914,330,Γαστρεντερίτιδα,2023-04-01,2023-04-07
915,878,Καλαζάρ,2024-01-27,2024-02-20
916,545,Εμβολιασμός,2024-12-17,2024-12-30
917,142,Γαστρεντερίτιδα,2024-03-24,2024-03-24
918,772,Εξέταση Οδοντοστοιχίας,2023-03-12,2023-03-12
919,676,Μηνιαίος Έλεγχος,2024-11-22,2024-12-05
920,357,Κάταγμα,2024-11-11,2024-11-15
921,51,Αλλεργική Κρίση,2024-10-28,
922,269,Κάταγμα,2023-03-17,2023-04-11
923,653,Πυρετός,2024-03-21,2024-04-12
924,651,Λύσσα,2023-03-28,
925,726,Γαστρεντερίτιδα,2024-09-17,2024-09-25
926,436,Πυρετός,2024-06-04,
927,285,Κάταγμα,2023-02-20,2023-03-20
928,383,Εξέταση Αίματος,2024-04-18,2024-04-22
929,827,Πυρετός,2024-11-21,2024-11-24
930,140,Πυρετός,2024-03-21,2024-04-06
931,293,Γαστρεντερίτιδα,2024-03-28,2024-03-31
932,738,Πυρετός,2024-10-01,2024-10-17
933,244,Κάταγμα,2024-12-04,
934,789,Κάταγμα,2024-04-13,2024-04-26
935,9,Λύσσα,2023-06-15,2023-06-15
936,579,Εξέταση Οδοντοστοιχίας,2023-10-03,2023-10-04
937,636,Γαστρεντερίτιδα,2023-11-22,
938,832,Πυρετός,2023-04-02,2023-04-23
939,374,Λύσσα,2024-04-21,2024-05-02
940,423,Γαστρεντερίτιδα,2023-02-20,2023-03-09
941,427,Λύσσα,2024-06-15,2024-06-22
942,957,Εμβολιασμός,2024-03-06,2024-03-06
943,502,Καλαζάρ,2023-07-19,2023-08-13
944,721,Εξέταση Αίματος,2023-10-05,
945,277,Μηνιαίος Έλεγχος,2023-04-25,
946,1,Εξέταση Οδοντοστοιχίας,2023-06-30,2023-07-17
947,669,Κάταγμα,2023-03-13,2023-03-30
948,582,Στείρωση,2023-11-06,2023-11-27
949,773,Εμβολιασμός,2023-12-16,
950,342,Χειρουργείο,2023-10-16,2023-11-05
951,339,Μηνιαίος Έλεγχος,2024-02-29,2024-03-12
952,325,Εμβολιασμός,2024-03-28,2024-04-22
953,755,Εξέταση Οδοντοστοιχίας,2023-03-29,
954,229,Κάταγμα,2024-02-04,
955,99,Κάταγμα,2023-07-17,2023-07-24
956,238,Γαστρεντερίτιδα,2024-07-02,2024-07-31
957,761,Γαστρεντερίτιδα,2023-05-23,
958,503,Εξέταση Οδοντοστοιχίας,2023-03-09,2023-03-19
959,690,Μηνιαίος Έλεγχος,2023-06-07,2023-07-07
960,305,Καλαζάρ,2024-06-27,
961,87,Αλλεργική Κρίση,2023-04-23,2023-04-25
962,348,Χειρουργείο,2023-09-27,2023-10-07
963,79,Εξέταση Αίματος,2024-10-24,2024-11-11
964,216,Εμβολιασμός,2023-11-08,2023-11-11
965,782,Πυρετός,2023-08-09,
966,942,Εξέταση Οδοντοστοιχίας,2024-06-27,2024-07-15
967,730,Χειρουργείο,2023-07-29,2023-08-16
968,305,Πυρετός,2024-07-17,2024-08-12
969,347,Αλλεργική Κρίση,2023-11-26,2023-12-01
970,622,Πυρετός,2023-08-07,2023-08-14
971,351,Λύσσα,2023-08-19,2023-09-14
972,997,Αλλεργική Κρίση,2025-01-25,2025-02-24
973,749,Εμβολιασμός,2024-09-19,2024-09-24
974,262,Πυρετός,2023-09-23,2023-09-26
975,186,Χειρουργείο,2024-08-16,2024-08-28
976,583,Πυρετός,2024-06-02,2024-06-16
977,729,Γαστρεντερίτιδα,2024-12-24,2024-12-28
978,164,Εξέταση Οδοντοστοιχίας,2024-05-27,2024-06-16
979,391,Γαστρεντερίτιδα,2024-02-28,2024-03-28
980,363,Εξέταση Οδοντοστοιχίας,2023-06-30,2023-07-27
981,66,Κάταγμα,2024-08-27,2024-09-03
982,27,Στείρωση,2023-06-08,2023-06-26
983,290,Κάταγμα,2023-12-26,2024-01-12
984,474,Κάταγμα,2024-12-15,2024-12-22
985,379,Εμβολιασμός,2024-03-28,2024-04-18
986,614,Λύσσα,2023-08-13,2023-08-26
987,597,Αλλεργική Κρίση,2024-11-14,2024-11-16
988,382,Μηνιαίος Έλεγχος,2024-01-28,2024-02-02
989,951,Μηνιαίος Έλεγχος,2024-08-10,2024-08-10
990,818,Εξέταση Αίματος,2024-11-28,2024-12-06
991,686,Κάταγμα,2025-02-05,
992,955,Γαστρεντερίτιδα,2023-09-14,2023-10-12
993,717,Γαστρεντερίτιδα,2024-03-25,2024-04-21
994,190,Γαστρεντερίτιδα,2024-06-06,
995,322,Καλαζάρ,2024-08-06,2024-08-29
996,481,Γαστρεντερίτιδα,2025-01-30,2025-02-09
997,181,Εξέταση Οδοντοστοιχίας,2024-11-20,2024-12-08
998,184,Εμβολιασμός,2023-09-18,2023-10-16
999,885,Καλαζάρ,2023-07-13,2023-07-23
1000,202,Γαστρεντερίτιδα,2023-05-22,2023-06-08
1001,318,Μηνιαίος Έλεγχος,2023-08-28,
1002,289,Μηνιαίος Έλεγχος,2023-10-17,
1003,101,Εξέταση Αίματος,2024-12-02,2024-12-03
1004,227,Κάταγμα,2025-01-19,2025-02-13
1005,80,Καλαζάρ,2023-09-13,2023-10-10
1006,295,Εμβολιασμός,2023-08-03,2023-08-17
