255,84,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Κώστας,28,288,2023-01-26
256,402,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Συμεών,19,107,2023-01-16
257,321,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Σελήνη,6,33,2023-01-31
258,450,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Επαμεινώνδας,50,451,2023-01-17
259,150,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Ροδαμάνθη,7,17,2023-01-13
260,512,20,Ερπετό,Σαρκοφάγο,Βόας,Ιάκωβος,5,10,2023-01-12
261,144,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Δανάη,9,155,2023-01-11
262,1,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Γιώργος,15,13,2023-01-21
263,192,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Αργυρούλα,37,476,2023-01-23
264,487,19,Ερπετό,Σαρκοφάγο,Αλιγάτορας,Λογοθέτης,52,359,2023-01-31
265,86,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Πιερρίνα,8,189,2023-01-26
266,300,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Κίμων,13,220,2023-01-16
267,443,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Κοκκώνα,16,14,2023-01-29
268,533,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Παράσχος,7,1,2023-01-11
269,479,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Σωτήριος,20,16,2023-01-24
270,100,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Δούκισσα,24,228,2023-01-13
271,84,20,Ερπετό,Σαρκοφάγο,Βόας,Βασίλης,11,17,2023-01-26
272,347,26,Πτηνό,Φυτοφάγο,Χήνα,Νίκων,10,2,2023-01-18
273,510,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Ευτυχία,57,481,2023-01-24
274,555,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Κατερίνα,21,106,2023-01-14
275,593,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Χάρη,5,27,2023-01-21
276,93,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Χριστοδούλα,50,731,2023-01-20
277,542,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Ισαάκ,1,1,2023-01-31
278,22,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Φοίβη,1,582,2023-01-24
279,135,20,Ερπετό,Σαρκοφάγο,Βόας,Θεοχαρούλα,17,20,2023-01-18
280,150,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Παναγιώτης,10,2,2023-01-13
281,30,26,Πτηνό,Φυτοφάγο,Χήνα,Πολυχρονία,1,2,2023-01-14
282,537,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Καλλίνικος,1,223,2023-01-29
283,469,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Ιγνάτιος,1,142,2023-01-16
284,392,25,Ερπετό,Φυτοφάγο,Χελώνα,Αγόρω,67,30,2023-01-13
285,273,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Φώτιος,10,73,2023-01-29
286,117,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Μαρτίνος,7,30,2023-01-13
287,531,13,Θηλαστικό,Φυτοφάγο,Λευκός Ρινόκερος,Σπυρίδων,36,2338,2023-01-12
288,257,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Θεοδότη,11,3,2023-01-11
289,191,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Ήβη,5,1,2023-01-28
290,67,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Καλλίνικος,11,685,2023-01-22
291,38,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Συμεώνη,13,3,2023-01-28
292,536,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Χλόη,11,85,2023-01-20
293,550,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Χρυσή,2,178,2023-01-25
294,210,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Κασσιανή,32,362,2023-01-14
295,70,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Λεώνη,5,144,2023-01-31
296,152,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Ιερώνυμος,6,4,2023-01-12
297,372,20,Ερπετό,Σαρκοφάγο,Βόας,Ναταλία,8,20,2023-01-17
298,121,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Πραξιτέλης,6,1,2023-01-14
299,316,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Ζαχαρίας,10,3,2023-01-27
300,466,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Βαρβάρα,34,557,2023-01-24
301,403,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Γιάννης,13,54,2023-01-30
302,238,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Ελεονόρα,35,47,2023-01-26
303,409,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Μάριος,13,24,2023-01-16
304,5,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Ελπίδα,4,1,2023-01-11
305,405,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Φιλιππία,3,43,2023-01-26
306,14,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Ζαφείρης,18,392,2023-01-24
307,201,26,Πτηνό,Φυτοφάγο,Χήνα,Ερμιόνη,8,1,2023-01-12
308,306,3,Θηλαστικό,Φυτοφάγο,Αντιλόπη του Νερού,Προδρομία,8,86,2023-01-11
309,506,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Βαγιανή,19,79,2023-01-28
310,394,27,Πτηνό,Παμφάγο,Ασημένιος Φασιανός,Φρίξος,4,3,2023-01-14
311,343,3,Θηλαστικό,Φυτοφάγο,Αντιλόπη του Νερού,Ζαχαρίας,8,50,2023-01-25
312,125,3,Θηλαστικό,Φυτοφάγο,Αντιλόπη του Νερού,Ευθαλία,5,116,2023-01-21
313,254,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Δάφνη,24,138,2023-01-29
314,197,21,Ερπετό,Σαρκοφάγο,Πύθωνας,Ηράκλεια,1,205,2023-01-29
315,432,26,Πτηνό,Φυτοφάγο,Χήνα,Αγγελική,8,1,2023-01-31
316,571,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Πολύκαρπος,19,3,2023-01-27
317,561,30,Πτηνό,Φυτοφάγο,Βούκερος ο Υδροκόρακας,Νεφέλη,48,3,2023-01-22
318,513,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Συμεώνη,8,1,2023-01-16
319,118,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Αστέριος,8,3,2023-01-17
320,303,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Ηλέκτρα,18,98,2023-01-18
321,21,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Δωρόθεος,34,47,2023-01-11
322,122,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Ιακωβίνα,3,134,2023-01-29
323,308,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Ζαφείριος,6,424,2023-01-25
324,489,19,Ερπετό,Σαρκοφάγο,Αλιγάτορας,Ησαΐας,44,166,2023-01-20
325,381,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Ευθαλία,8,33,2023-01-14
326,455,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Θεοφίλη,27,156,2023-01-22
327,377,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Αργυρώ,4,12,2023-01-16
328,481,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Φωτεινή,22,641,2023-01-27
329,336,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Ερρίκος,7,103,2023-01-15
330,304,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Γερασιμούλα,7,21,2023-01-15
331,292,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Ευμορφία,60,980,2023-01-30
332,376,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Αυγέρης,1,1,2023-01-24
333,295,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Σουλτάνα,17,37,2023-01-22
334,464,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Σωτήριος,10,3,2023-01-18
335,495,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Απόλλων,10,29,2023-01-28
336,568,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Μελένια,9,12,2023-01-28
337,278,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Προδρομία,36,37,2023-01-27
338,551,19,Ερπετό,Σαρκοφάγο,Αλιγάτορας,Χιονιά,47,377,2023-01-25
339,329,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Κλυταιμνήστρα,13,521,2023-01-25
340,429,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Γλαύκη,20,285,2023-01-30
341,237,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Χρυσοβαλάντιος,8,153,2023-01-24
342,123,26,Πτηνό,Φυτοφάγο,Χήνα,Χρυσοβαλάντω,5,1,2023-01-12
343,183,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Ασημάκης,6,3,2023-01-21
344,567,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Ελισσαίος,9,176,2023-01-11
345,522,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Δανάη,6,284,2023-01-25
346,365,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Γιαννούλα,1,144,2023-01-16
347,87,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Χαρά,20,4,2023-01-20
348,209,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Έκτορας,26,238,2023-01-28
349,500,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Τσαμπίκος,30,599,2023-01-19
350,110,30,Πτηνό,Φυτοφάγο,Βούκερος ο Υδροκόρακας,Κώστας,44,1,2023-01-30
351,350,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Βαλάντης,18,5,2023-01-14
352,573,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Ακρίτας,14,107,2023-01-14
353,218,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Ανάργυρη,9,43,2023-01-25
354,570,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Πολυξένη,40,1,2023-01-15
355,386,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Παύλος,17,166,2023-01-18
356,375,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Ελευθερία,29,79,2023-01-15
357,333,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Περιστέρα,6,90,2023-01-25
358,226,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Ισαβέλλα,8,26,2023-01-22
359,315,13,Θηλαστικό,Φυτοφάγο,Λευκός Ρινόκερος,Χαραλαμπία,19,1366,2023-01-20
360,412,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Βλαδίμηρος,10,38,2023-01-25
361,30,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Άλκηστις,29,258,2023-01-31
362,325,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Ιορδανία,17,25,2023-01-12
363,416,25,Ερπετό,Φυτοφάγο,Χελώνα,Παρθένα,76,19,2023-01-23
364,501,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Χρυσαυγή,23,101,2023-01-29
365,340,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Μαυρούδης,20,144,2023-01-27
366,566,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Ποθητή,25,214,2023-01-11
367,357,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Υπαπαντή,13,230,2023-01-22
368,301,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Πανορμίτης,10,1,2023-01-15
369,469,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Αστέρω,20,74,2023-01-23
370,259,27,Πτηνό,Παμφάγο,Ασημένιος Φασιανός,Ξανθή,3,2,2023-01-28
371,426,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Δίκαιος,16,44,2023-01-15
372,485,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Αλκιβιάδης,17,232,2023-01-19
373,427,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Ελευθέριος,35,492,2023-01-13
374,431,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Αριστέα,10,129,2023-01-11
375,496,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Μυρτώ,8,1,2023-01-27
376,21,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Ζηναϊς,8,165,2023-01-28
377,384,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Κορνήλιος,16,3,2023-01-11
378,131,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Ζαφειρία,16,121,2023-01-14
379,326,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Τσαμπίκα,26,729,2023-01-20
380,575,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Ανδρονίκη,55,841,2023-01-15
381,507,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Βαρσαμία,4,83,2023-01-19
382,3,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Ανδρομάχη,24,1,2023-01-18
383,435,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Μαριγώ,8,2,2023-01-31
384,315,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Σπήλιος,46,59,2023-01-29
385,483,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Αριστομένης,44,87,2023-01-27
386,440,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Δημήτρης,26,20,2023-01-23
387,538,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Σπυράννα,15,1,2023-01-15
388,589,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Βλάσιος,4,27,2023-01-14
389,435,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Παυλίνα,11,3,2023-01-28
390,299,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Ματίνα,2,80,2023-01-14
391,459,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Αναστάσιος,17,94,2023-01-14
392,120,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Σουμέλα,6,14,2023-01-13
393,79,20,Ερπετό,Σαρκοφάγο,Βόας,Βενέτιος,13,9,2023-01-24
394,181,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Νεφέλη,34,3,2023-01-11
395,290,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Ισαβέλλα,31,1,2023-01-24
396,9,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Κώστας,12,169,2023-01-21
397,324,13,Θηλαστικό,Φυτοφάγο,Λευκός Ρινόκερος,Δέσποινα,46,2747,2023-01-23
398,90,25,Ερπετό,Φυτοφάγο,Χελώνα,Ντανιέλα,82,42,2023-01-29
399,169,20,Ερπετό,Σαρκοφάγο,Βόας,Αριστέα,16,13,2023-01-16
400,359,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Κοσμάς,9,126,2023-01-29
401,269,3,Θηλαστικό,Φυτοφάγο,Αντιλόπη του Νερού,Ρωμανός,4,89,2023-01-24
402,260,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Στεργιανή,15,3,2023-01-25
403,390,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Γλαύκη,11,18,2023-01-30
404,255,26,Πτηνό,Φυτοφάγο,Χήνα,Ιωάννης,8,1,2023-01-31
405,428,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Αλέξιος,5,147,2023-01-29
406,585,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Μαυροειδής,7,194,2023-01-21
407,27,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Θάλεια,4,1,2023-01-21
408,599,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Λεονάρδος,7,170,2023-01-16
409,353,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Προκόπιος,5,36,2023-01-13
410,108,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Χιονιά,14,3,2023-01-11
411,474,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Σόλων,4,154,2023-01-13
412,184,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Λαοκράτης,4,123,2023-01-22
413,148,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Μαριγώ,8,411,2023-01-21
414,549,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Λεονάρδος,16,218,2023-01-24
415,444,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Τριανταφυλλιά,18,154,2023-01-23
416,8,27,Πτηνό,Παμφάγο,Ασημένιος Φασιανός,Κυριάκος,3,1,2023-01-17
417,184,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Σπήλιος,19,781,2023-01-19
418,63,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Σαββούλα,12,57,2023-01-14
419,567,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Κατερίνα,5,212,2023-01-18
420,250,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Δωροθέα,9,5,2023-01-11
421,568,25,Ερπετό,Φυτοφάγο,Χελώνα,Ολύμπια,128,17,2023-01-30
422,435,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Συμέλα,19,161,2023-01-25
423,247,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Δωρόθεος,6,1,2023-01-15
424,447,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Πανορμίτης,8,25,2023-01-19
425,150,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Ευθαλία,7,54,2023-01-20
426,14,20,Ερπετό,Σαρκοφάγο,Βόας,Αριστέα,24,12,2023-01-31
427,150,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Ιππολύτη,11,161,2023-01-27
428,263,10,Θηλαστικό,Φυτοφάγο,Κόκκινο Πάντα,Μελπομένη,8,1,2023-01-13
429,563,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Ανάργυρος,19,197,2023-01-31
430,191,26,Πτηνό,Φυτοφάγο,Χήνα,Μαριάννα,13,1,2023-01-13
431,373,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Καλλιρόη,9,21,2023-01-18
432,187,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Φρειδερίκος,13,3,2023-01-24
433,15,27,Πτηνό,Παμφάγο,Ασημένιος Φασιανός,Ηλιάνα,3,3,2023-01-31
434,408,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Πλάτων,22,197,2023-01-11
435,600,25,Ερπετό,Φυτοφάγο,Χελώνα,Πύρρος,98,23,2023-01-21
436,281,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Βασίλης,28,121,2023-01-27
437,88,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Πασχάλης,19,233,2023-01-18
438,474,30,Πτηνό,Φυτοφάγο,Βούκερος ο Υδροκόρακας,Κορνήλιος,52,3,2023-01-23
439,383,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Ρωξάνη,2,153,2023-01-31
440,208,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Παντελής,16,156,2023-01-16
441,464,20,Ερπετό,Σαρκοφάγο,Βόας,Τιμολέων,17,21,2023-01-15
442,241,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Ευσταθία,36,359,2023-01-24
443,119,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Αργυρούλα,23,335,2023-01-30
444,43,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Δαμασκηνός,16,235,2023-01-20
445,366,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Σαπφώ,40,1,2023-01-29
446,597,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Ευθύμιος,11,38,2023-01-15
447,489,22,Ερπετό,Σαρκοφάγο,Ανακόντα,Διομήδης,4,22,2023-01-28
448,398,25,Ερπετό,Φυτοφάγο,Χελώνα,Νομική,83,38,2023-01-16
449,465,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Περικλεία,12,71,2023-01-16
450,470,20,Ερπετό,Σαρκοφάγο,Βόας,Διαμαντούλα,14,22,2023-01-21
451,160,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Χριστοδούλα,18,170,2023-01-21
452,279,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Αντιγόνη,8,1,2023-01-27
453,433,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Γλαύκη,11,564,2023-01-24
454,362,3,Θηλαστικό,Φυτοφάγο,Αντιλόπη του Νερού,Καλομοίρα,10,66,2023-01-22
455,166,11,Θηλαστικό,Φυτοφάγο,Κρι-κρι,Θεοδότη,20,54,2023-01-22
456,128,1,Θηλαστικό,Φυτοφάγο,Άγριο Γαϊδούρι,Ζηνόβιος,3,184,2023-01-21
457,58,20,Ερπετό,Σαρκοφάγο,Βόας,Σουμέλα,2,21,2023-01-16
458,590,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Ζαφείρης,7,148,2023-01-23
459,379,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Εμμανουέλα,18,58,2023-01-22
460,325,25,Ερπετό,Φυτοφάγο,Χελώνα,Ροδόφλος,147,17,2023-01-27
461,286,4,Θηλαστικό,Φυτοφάγο,Ελέφαντας,Θεόφιλος,3,251,2023-01-16
462,498,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Ιερώνυμος,25,589,2023-01-13
463,460,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Μαγδαληνή,30,161,2023-01-11
464,52,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Στυλιανή,15,227,2023-01-26
465,237,20,Ερπετό,Σαρκοφάγο,Βόας,Σαπφώ,17,22,2023-01-24
466,598,5,Θηλαστικό,Φυτοφάγο,Καμήλα,Αιμίλιος,19,173,2023-01-31
467,217,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Θάλεια,7,21,2023-01-12
468,64,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Μαλβίνα,11,57,2023-01-13
469,262,26,Πτηνό,Φυτοφάγο,Χήνα,Ναυσικά,4,3,2023-01-11
470,329,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Ζαφείρης,36,1,2023-01-21
471,34,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Ανάργυρος,11,151,2023-01-28
472,333,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Κοραλία,23,56,2023-01-16
473,229,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Γεωργία,30,605,2023-01-29
474,194,9,Θηλαστικό,Παμφάγο,Καφέ αρκούδα,Χάρις,25,272,2023-01-26
475,51,12,Θηλαστικό,Φυτοφάγο,Λεμούριος Κιάττα,Έλλη,22,1,2023-01-17
476,516,19,Ερπετό,Σαρκοφάγο,Αλιγάτορας,Δημήτρης,20,323,2023-01-19
477,597,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Λεώνη,23,217,2023-01-26
478,73,29,Πτηνό,Παμφάγο,Βασιλικός Γύπας,Αριστόβουλος,10,2,2023-01-16
479,240,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Μάνθα,5,45,2023-01-31
480,50,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Αυγή,20,98,2023-01-18
481,268,20,Ερπετό,Σαρκοφάγο,Βόας,Στέλλιος,16,13,2023-01-18
482,386,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Θεόδωρος,9,18,2023-01-22
483,245,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Γιαννούλα,6,27,2023-01-20
484,355,23,Ερπετό,Σαρκοφάγο,Δράκος του Κόμοντο,Αναγνώστης,20,71,2023-01-25
485,36,25,Ερπετό,Φυτοφάγο,Χελώνα,Τριαντάφυλλη,92,16,2023-01-29
486,202,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Προμηθέας,4,1,2023-01-12
487,516,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Μερκούριος,4,1,2023-01-23
488,395,17,Θηλαστικό,Σαρκοφάγο,Τίγρης,Σελήνη,28,121,2023-01-25
489,31,20,Ερπετό,Σαρκοφάγο,Βόας,Λουλουδένια,4,8,2023-01-13
490,275,14,Θηλαστικό,Σαρκοφάγο,Λιοντάρι,Τατιάνα,11,103,2023-01-14
491,2,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Χρυσαφένια,5,213,2023-01-28
492,143,2,Θηλαστικό,Παμφάγο,Αλεπού Φέννεκ,Φιλαρέτη,4,1,2023-01-22
493,15,6,Θηλαστικό,Σαρκοφάγο,Γκρίζος Λύκος,Χρίστος,6,45,2023-01-30
494,58,15,Θηλαστικό,Σαρκοφάγο,Λεοπάρδαλη,Νικητία,16,30,2023-01-31
495,326,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Μαριάννα,4,25,2023-01-17
496,354,13,Θηλαστικό,Φυτοφάγο,Λευκός Ρινόκερος,Κυράτσα,33,2996,2023-01-20
497,367,28,Πτηνό,Σαρκοφάγο,Ασπροκέφαλος Γύπας,Τρύφων,6,2,2023-01-28
498,484,21,Ερπετό,Σαρκοφάγο,Πύθωνας,Δήμος,27,217,2023-01-25
499,141,7,Θηλαστικό,Φυτοφάγο,Καμηλοπάρδαλη,Σεβαστή,21,183,2023-01-14
500,110,26,Πτηνό,Φυτοφάγο,Χήνα,Άγγελος,3,3,2023-01-16
501,428,25,Ερπετό,Φυτοφάγο,Χελώνα,Αρτέμης,5,40,2023-01-20
502,256,16,Θηλαστικό,Σαρκοφάγο,Ιπποπόταμος,Αλκινόη,2,44,2023-01-19
503,403,13,Θηλαστικό,Φυτοφάγο,Λευκός Ρινόκερος,Αδαμάντιος,18,2059,2023-01-16
504,348,21,Ερπετό,Σαρκοφάγο,Πύθωνας,Σωτήρης,27,81,2023-01-25
505,519,25,Ερπετό,Φυτοφάγο,Χελώνα,Αντωνία,113,24,2023-01-11
506,124,8,Θηλαστικό,Φυτοφάγο,Ζέβρα,Βιργινία,27,92,2023-01-15
507,505,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Αριάδνη,20,26,2023-01-16
508,106,24,Ερπετό,Σαρκοφάγο,Κροκόδειλος του Νείλου,Πολύδωρα,8,829,2023-01-21
509,143,27,Πτηνό,Παμφάγο,Ασημένιος Φασιανός,Αριστοτέλης,7,1,2023-01-20
510,280,18,Θηλαστικό,Παμφάγο,Χιμπατζής,Μιράντα,45,37,2023-01-20
